Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,MDA,Moldova,19.29010015,19.30706947,20.42317167,21.75391257,22.97068312,24.64683763,25.47737926,26.06760029,27.0573822,27.71749843,28.83634344,28.77430074,29.09027875,29.31477694,29.55915605,29.77054971,30.60185766,31.32911292,31.53981085,31.36235538,31.81740175,25.6522827,20.40735363,17.36268006,14.08267466,12.25938292,10.56023129,9.630555061,8.785499115,7.449588575,6.892462473,7.17856405,7.306434323,7.867824207,7.888494538,8.328449614,8.109258931,8.022752287,7.924331378,7.805446782,8.50214109,8.532076675,8.350281374,7.491488127,8.038137338,8.296225455,8.420070536,8.302404254,8.858759467,9.106355141,8.844809485,9.647008364,9.457079309,9.928220045
CO2,MDG,Madagascar,0.768412938,0.769503872,0.788348318,0.729445733,0.720096564,0.800351341,0.744899716,0.7677506,0.837236545,0.903160004,0.997272449,0.800922511,0.740356777,0.670224337,0.863310655,0.788518507,0.745137339,0.808563832,0.746808011,0.775280722,0.907763854,0.970469361,0.982982053,1.019038262,1.255254344,1.414631942,1.358861124,1.490939761,1.664383861,1.707505273,1.694064519,1.710310659,1.165996289,1.549420761,1.675866805,1.788016819,1.714324423,1.803257634,1.86986677,1.775757949,1.968099453,2.29408641,2.850267931,3.049045428,3.133198236,3.417888424,3.250748328,3.552069874,3.376529958,4.000297967,3.108309955,4.08211803,3.989893768,4.099124436
CO2,MDV,Maldives,0.009856832,0.009894701,0.010555857,0.012633578,0.015419017,0.012887167,0.012752028,0.013470588,0.013420031,0.014410897,0.015507964,0.015406709,0.01524592,0.015143621,0.051268038,0.056660114,0.056736021,0.064477434,0.078784707,0.07596742,0.095217567,0.098756049,0.10842555,0.128148959,0.275417161,0.338680802,0.344865853,0.307111292,0.347687503,0.347620146,0.635826286,0.562208861,0.681039904,0.57743877,0.738813167,0.684662051,0.836382999,0.877814708,0.955809115,0.984124671,1.053645842,1.144194734,1.44211324,1.621221904,2.192929116,1.588252079,1.733706672,1.835241267,2.129811289,2.470794464,2.51207352,2.6341571,2.780800081,2.876314087
CO2,MEX,Mexico,120.8912396,121.2910731,133.3788038,143.5012442,158.3124205,166.6150422,177.7694008,183.8224401,206.0515908,217.9589319,241.0343161,259.2088852,277.7251708,261.4059244,265.1266422,274.3545154,269.9735467,281.3598307,280.0083384,293.2986975,289.6565162,307.4663469,311.1720719,320.3369215,346.149188,326.2393544,341.884896,360.6982901,383.9778985,373.0690781,396.7138441,394.7601458,400.9324865,420.6919533,430.4377014,447.2891381,463.9118409,470.8420851,472.2657569,461.5462938,476.9233096,486.5189793,506.2257802,494.012642,480.8159619,490.3005238,496.3348941,500.5571177,476.057005,485.2646813,427.8150865,452.8786217,465.9444428,487.0939365
CO2,MKD,North Macedonia,9.101273488,8.536494654,8.614522777,9.978333716,10.25237254,8.190077088,8.614553401,8.884824471,8.598670335,9.762624988,8.957921031,9.700237745,8.320913146,7.744836684,9.07568971,9.629144558,9.915884906,9.536281176,9.678430969,9.951998755,11.18989464,9.898261528,8.804108642,9.040928661,8.770808192,8.716359158,10.27340054,9.251251516,10.16710746,9.366255209,9.037214859,9.221176586,8.689810359,9.441839964,9.200934126,9.662889714,9.647042597,10.36108314,10.14219081,9.121312871,9.17502174,10.24383316,9.620196542,8.796576849,8.351438375,7.93751978,7.624784089,7.985403037,7.547963226,8.683448004,7.586001828,7.653754601,8.384017493,8.763655053
CO2,MLI,Mali,0.246903561,0.245635824,0.248000633,0.258796959,0.273287592,0.286417287,0.290616603,0.298497842,0.302639027,0.341490987,0.332492764,0.423728544,0.302094798,0.325196256,0.317438883,0.342643604,0.275672018,0.435832402,0.238934446,0.402730588,0.3185535,0.396709197,0.362338095,0.353359338,0.352942938,0.362431741,0.395452583,0.395579907,0.409343632,0.421207765,0.802432452,0.828168448,0.868189657,0.889809806,0.913746365,0.945838392,1.145623189,1.349535312,1.568471501,2.012876354,1.996365777,2.185549912,2.302843538,2.773295101,2.918317411,3.50426985,4.540162142,5.066859783,5.427299518,6.245321964,6.478709845,6.598642045,6.845114547,6.66068125
CO2,MLT,Malta,0.682873314,0.682874614,0.856094777,0.822199117,0.752846183,0.677737329,0.764710469,0.808926818,0.942380648,0.918718145,1.020834426,1.155593704,1.322935916,0.980784655,1.338033965,1.169074836,1.883442603,1.974489424,2.147519326,2.328167796,2.321800387,2.217869875,2.175710795,2.812932613,2.515073584,2.385700446,2.331061626,2.476793481,2.383664138,2.417583274,2.134785504,2.494789984,2.324105226,2.613413855,2.606715275,2.634717869,2.659904749,2.723923506,2.732521586,2.518406351,2.595201041,2.582334012,2.724874193,2.382566234,2.36925754,1.672086829,1.365344097,1.558072584,1.567281501,1.67292777,1.620326743,1.627306754,1.759531584,1.684619297
CO2,MMR,Myanmar/Burma,4.726422418,4.749622205,4.639696229,3.680655118,4.256196423,4.172189169,4.465267259,4.787384026,4.963808848,5.169735488,5.467895874,5.418903879,5.61123557,5.438801228,5.951316532,6.277268338,6.580098979,4.975442904,4.681118683,4.710147117,4.432417455,4.291209281,4.549454701,5.087237541,6.099893469,7.399811415,7.781354874,7.746490486,8.425130745,9.244348772,10.04136728,8.774005762,8.843577522,10.95747741,10.62998864,11.24058721,10.45172985,10.91668655,8.354624325,7.784325489,8.628751285,9.172837515,12.55731384,14.22042221,17.73928549,19.7351421,22.96734332,33.73487565,33.50187625,34.37201342,34.70614729,31.82619568,32.39254944,33.36836845
CO2,MNG,Mongolia,5.580577866,5.57968384,5.132029502,5.516703431,6.135646328,6.312149202,6.510283514,7.417782834,8.002023679,8.509882888,9.34219743,8.753918385,9.437024452,9.686466247,10.32176963,11.92776989,13.06193899,13.8693024,14.70675947,13.96647791,13.14779657,14.85817487,12.95725351,11.93716762,10.40620199,10.34376952,8.742709474,8.569257973,8.596187008,8.653819502,9.041855275,9.012194108,9.658007708,9.362346675,9.576950529,11.12897914,12.71724027,13.21026421,13.20587256,13.92852591,14.9055432,16.23585191,17.6588085,19.17790162,19.52855814,18.02358252,19.11394183,21.07189906,22.95270343,25.33100173,22.51044192,24.84845833,25.89048054,28.11711833
CO2,MOZ,Mozambique,3.1580824,3.170461623,2.915580376,3.102841418,2.930243819,2.530602705,2.568162866,2.496298574,2.179154857,2.058760603,2.489709704,2.19272027,2.021870907,1.843658714,1.553599731,1.576186313,1.541001438,1.540194897,1.548243865,1.531225877,1.161748084,0.974212393,1.161307098,1.35103042,1.145072751,1.257372145,1.213286512,1.34137846,1.296272832,1.289849493,1.570842074,1.896394045,1.987139972,2.525350293,2.780054853,2.66551371,2.826751092,3.243599776,3.149015061,3.402623359,3.606397263,4.249281935,4.701422081,5.116865267,5.790260002,6.457654923,8.331260792,8.31152848,8.054178064,8.627430826,7.979875105,9.288495705,10.02817097,9.740080311
CO2,MRT,Mauritania,0.333131435,0.334650636,0.336810092,0.349170592,0.374171376,0.389819604,0.402299779,0.415540463,0.423036079,0.479232425,0.476407388,0.439306819,0.410709688,0.445842067,0.623319222,0.618639355,0.386670997,0.706070301,0.83591335,0.888991669,0.70613528,0.89185468,2.28121041,2.260096558,2.349268961,2.443544418,2.423986982,2.39869686,2.441376468,2.486958946,1.066730122,1.163643262,1.292677323,1.352524236,1.486042986,1.539866139,1.704305853,1.877687463,2.11149925,2.102724988,2.115509302,2.284166738,2.557661108,2.341390018,2.689422323,2.736666403,2.602603268,3.737806557,3.931349095,4.319260963,4.508808313,4.59154417,4.779603519,4.650269249
CO2,MTQ,Martinique,0.213099705,0.215566829,0.256100794,0.259971421,0.238166625,0.275744851,0.257402763,0.281057106,0.284478045,0.283677273,0.297630332,0.297097368,0.296061042,0.286829915,0.275414714,0.319163334,0.345766216,0.402603931,0.505169975,0.669445658,0.720692121,0.625808783,0.661070573,0.823375436,0.828820984,0.823800733,0.814820925,0.844304866,0.855294638,0.864186419,0.672502853,0.672971426,0.713090563,0.727125212,0.71498047,0.715645076,0.778504798,0.833782502,0.849332134,0.928590636,0.99805409,1.038806998,1.03859211,1.04020745,1.040562362,1.042446427,1.041670952,1.04168761,1.041118028,1.040555581,0.777632538,0.91614249,1.039797621,1.091369448
CO2,MUS,Mauritius,0.305683714,0.305808502,0.334983545,0.37328925,0.442468008,0.460924307,0.50920895,0.590999548,0.618956138,0.623087044,0.581623924,0.601256221,0.553617722,0.629775948,0.676730284,0.635437841,0.787223623,0.83251289,0.921948056,1.039365315,1.186074715,1.27053239,1.342289504,1.479953081,1.52435191,1.561370891,1.63570697,1.642578523,1.801749644,2.208425124,2.442550372,2.582811235,2.636396538,2.760518183,2.784052617,2.978341591,3.321305742,3.413406142,3.486916538,3.437228933,3.674687609,3.65555713,3.742760691,3.858185581,3.989862141,4.001475718,4.075799192,4.21548479,4.181972655,4.212363223,3.754703596,3.993916726,4.049089675,4.213585393
CO2,MWI,Malawi,0.345612091,0.342254947,0.365624651,0.391940748,0.410852929,0.46859497,0.447916806,0.44751663,0.454784963,0.457507244,0.513280527,0.502051602,0.429477854,0.389069582,0.359394876,0.376988302,0.364206968,0.484280467,0.428352013,0.487338223,1.536077893,1.764459136,1.929344769,1.956673743,2.038543233,2.085702673,2.229230016,2.515089453,2.667249467,2.736965273,3.103733493,3.162464438,3.126894672,3.151808262,3.146463481,3.568701838,3.793175283,4.077544902,4.286680437,4.15909547,4.488709412,5.74658133,5.693545268,5.032585746,4.971621103,4.899679264,4.894489388,5.383269963,5.522836135,5.58507357,5.249320286,6.227120279,5.947754622,6.447680153
CO2,MYS,Malaysia,26.88256628,27.27784249,14.32177065,14.81026871,17.85251073,19.24358071,21.24253291,21.1059078,27.18764091,31.2059032,32.39164985,33.08910147,35.7917699,41.0466166,43.16147145,42.71445062,43.95992122,44.79523921,47.90976024,56.6283189,64.42228177,75.30341329,79.28435381,79.4983339,87.56448414,90.93854389,103.4302196,113.2578272,110.6672579,119.6945615,130.7796343,138.4075776,146.5553956,156.5759782,169.6248141,181.1517295,187.7707772,204.9404167,216.1781574,197.9810826,215.5745557,218.3286622,219.8784443,237.2457273,251.4646148,252.9285792,247.5683346,237.8645188,254.3611883,255.2070861,253.3933846,258.9144022,274.3424453,283.3235299
CO2,NAM,Namibia,0.739849795,0.740209417,0.732429527,0.757645942,0.814714127,0.838795155,0.867234343,0.897428347,0.910263406,1.049760947,1.031064136,0.986983832,0.915727288,0.999537299,0.963241444,1.056988888,1.156312601,1.769871106,1.80395082,1.591426209,1.246098709,1.128550043,1.227886986,1.424107544,1.644568794,1.782373189,1.953771775,2.021205482,2.085994105,1.984884417,1.948519402,2.465829647,2.137803559,2.294385588,2.431865939,2.591858807,2.555799842,2.630222003,3.01119259,3.08168315,3.184069544,3.372635472,3.550398357,3.79135966,3.93582503,4.134456575,4.258317417,4.185306887,4.214429643,4.236435739,3.87710984,3.954077559,4.254758093,4.36458915
CO2,NCL,New Caledonia,1.047348067,1.047387273,1.123160016,1.329216683,1.616795787,1.367465206,1.353007198,1.438852495,1.444771054,1.551405974,1.671419303,1.612378855,1.116727366,1.010974384,1.073936941,1.43158885,1.372527636,1.503497269,1.467608591,1.599476419,1.580783381,1.721076245,1.741934424,1.794087916,1.876798747,1.717081771,1.926050844,1.784044254,1.767047202,1.683044744,2.175133467,2.187353092,2.428903953,2.623404634,2.337616026,2.603598291,2.620908903,2.723862997,2.637117232,2.658638671,3.442715934,3.491892789,3.502593326,3.860528894,4.713885301,4.499830172,4.808664605,4.682104534,6.163215119,6.223792256,6.455015725,5.607739257,5.881791144,6.20856473
CO2,NER,Niger,0.211418509,0.207681708,0.227756429,0.267686806,0.250623253,0.290650378,0.31584489,0.351640838,0.386322824,0.414797723,0.514637214,0.602951092,0.63153026,0.694288831,0.582496195,0.599580155,0.781922925,0.775768495,0.801236832,0.821737278,0.622261589,0.593683822,0.563058135,0.683776754,0.573112839,0.552067218,0.640176306,0.645981735,0.696838492,0.683036212,0.701538526,0.7063984,0.733516164,0.796772279,0.83278446,0.79876763,0.801736666,0.870543631,0.910203903,1.134231922,1.441801268,1.473841036,2.05548652,2.037081554,2.201992489,2.169737397,2.168313038,1.982059482,2.102011444,2.37304779,2.409595196,2.85875024,2.905011374,2.822852029
CO2,NGA,Nigeria,28.81469439,42.59653255,55.21766925,66.40855376,83.96823471,63.97826322,75.16859139,66.43330352,69.50328056,99.38709647,89.56629942,73.27698498,69.86107659,69.95476483,70.26986205,73.18699377,71.51111258,67.70686567,76.98814217,79.4809976,75.10733706,81.34356568,89.10413958,86.65062437,80.89641143,88.85070768,103.6282496,100.8110912,91.34126926,89.97742779,100.3045682,106.7171399,96.82950363,107.6868662,104.0098891,103.0521888,92.82852168,84.54442677,91.93591509,81.26056227,94.73657858,104.4213914,102.7996485,116.6890087,123.3099049,117.6112143,120.6856972,119.0181126,124.902449,129.759248,122.1276969,130.9817177,130.1066207,127.9417257
CO2,NIC,Nicaragua,1.65477688,1.66218168,1.715917308,1.900767002,2.033528106,2.017744708,2.310452202,2.82513403,2.55699442,1.682762805,1.969349158,2.077533088,2.029790993,2.200925684,1.998681477,2.016560057,2.384926966,2.411783934,2.156207687,1.71591179,1.964022687,1.974799378,2.292729,2.249396021,2.558701965,2.718269729,2.882353978,3.084956386,3.586881503,3.618445111,3.765915954,3.98959626,4.126647339,4.520751442,4.637748854,4.399941929,4.658883089,4.82696173,4.636937802,4.535060996,4.657656781,4.876129253,4.842199166,4.631541438,4.90157723,5.488492842,5.713852168,5.673842654,5.172592961,5.315347144,4.728931649,5.176747025,5.404140764,5.725285354
CO2,NLD,Netherlands,134.1989591,134.7139438,150.482844,156.7952531,148.7415481,140.0568933,150.8413466,148.5440449,153.3420137,162.7784304,155.1659871,154.247292,143.9463306,139.3675122,145.5047754,149.7749877,152.1112296,156.3761807,156.3680799,159.6005165,164.8710863,170.9902385,169.0899959,172.3582169,173.454903,177.6834552,187.9135925,180.1584565,180.9144506,176.2107065,176.9146186,181.5213276,181.9035512,184.3454407,186.8059407,182.2001814,177.7446421,178.9146628,179.9914666,174.7807473,186.1734916,174.1303926,171.643382,169.4024106,161.7884444,169.417604,170.8320943,168.0916449,163.0208557,157.8604292,141.8901139,146.3147468,132.970727,122.87205
CO2,NOR,Norway,35.96190947,34.68390182,37.67688108,38.25034462,36.66981551,35.96373442,38.09628158,39.06535481,38.03094077,40.81615934,39.11935692,35.67557609,32.25663574,32.12983197,34.10729105,34.98166762,37.37343587,36.05134446,37.06582893,36.07001006,36.31153412,33.81862701,36.36027151,38.50223549,40.4815509,40.64755732,40.94265085,43.30328089,45.10227488,46.71863628,41.76913208,42.28289124,41.58335171,44.44497097,44.89003185,43.31245973,44.01152564,44.90500704,47.10427108,45.12470024,47.98451659,46.93841255,46.38909166,46.87723946,46.98981453,47.9537992,47.37066473,47.40793122,46.95372232,45.74348743,44.51614274,45.10128314,44.55594206,44.06520457
CO2,NPL,Nepal,0.280842957,0.281874901,0.355457729,0.494300804,0.490886184,0.410433565,0.353445812,0.396390141,0.376972277,0.548033781,0.611486027,0.536359359,0.600923901,0.827220286,0.887778444,0.677143623,0.895560771,0.952871854,0.955222539,0.76748949,1.088301686,1.340614822,1.410959889,1.55807255,1.896666294,2.061520009,2.188330382,2.417420962,2.564482152,3.33609071,3.419303437,3.654917339,2.984188249,3.387991431,2.926728786,3.275661724,2.71233289,2.791492036,3.084995652,4.063783831,4.784594386,5.360367698,6.224685897,6.295777386,7.351824707,7.321509532,10.76329715,13.19904616,14.88873013,13.46029079,16.45543209,16.59110741,17.22192756,17.93377724
CO2,NZL,New Zealand,14.87535943,14.48037203,16.63843855,18.02854046,18.7353315,17.68458877,19.48057563,20.0217248,19.47938502,17.67706374,17.7782772,17.56853669,19.24999759,19.4228573,19.81527586,20.81106591,20.27262083,21.37479653,22.66138063,23.06298042,24.87999834,25.5535104,27.19027248,27.2088795,27.80102974,28.72122267,29.71175714,31.24237827,30.35414961,31.92235299,32.89138516,34.81327309,34.91095637,35.83489334,35.43292271,36.10664092,36.22026087,35.00973065,36.1100858,33.34041659,33.36843807,32.6367507,34.71251383,34.51380579,35.218238,35.31689151,34.67134486,36.19850305,35.84077357,37.30262787,35.25795916,35.26960253,34.60092475,35.79508597
CO2,OMN,Oman,7.351479201,7.351973505,7.359299972,7.392867854,7.761631446,25.86344442,28.79410191,28.74234267,23.76334574,21.43592861,12.9018077,14.43408018,12.58067668,14.31707257,12.26170945,9.552392027,11.34480407,11.022349,12.27852609,12.18709657,16.40999298,19.91447372,20.54410306,20.70088105,19.51970497,20.15128532,20.95838665,21.98926753,22.14806732,25.21903918,26.31715871,28.48194591,30.45225454,32.18245479,31.77736891,33.04252101,42.14514442,45.57030416,44.72795664,47.10365942,51.49293599,59.74076905,67.43643242,70.63213675,75.02784243,79.32402095,81.70563558,82.35142391,85.33615764,86.35020407,82.19742635,88.07448111,90.97041551,93.09418839
CO2,PAK,Pakistan,17.84772186,18.08279372,18.83111477,20.03823768,21.2708713,23.56707821,22.49240104,23.92303762,25.11593005,27.10661444,29.01971873,31.59548921,35.48226947,37.87701954,39.85414268,43.92299581,47.13026941,54.51864657,58.70679636,63.44855093,65.62233496,68.10787732,74.89290679,83.27559673,85.56731408,91.85644169,96.15065046,99.08768253,100.0384168,109.5578634,111.8662264,113.9480325,113.3089191,117.4682417,131.4103699,133.8915819,145.2816293,161.9352527,156.3476604,160.0459078,155.6272456,155.2099351,157.0806393,160.7695694,169.1733323,178.254773,196.768263,213.2664697,202.2830248,198.9723349,222.4719465,236.7437131,218.6801833,200.5101298
CO2,PAN,Panama,2.597562883,2.60259795,2.797600347,3.123243822,3.184261811,3.257615248,3.249470011,3.221922651,3.063672158,3.32225755,3.195352784,2.776120747,3.13043324,3.589933753,2.997903875,2.814691115,2.911123398,3.22076608,2.463965678,2.573842007,2.718220579,3.136320004,3.742697022,3.825070152,4.0697226,4.379683795,4.410006784,4.636467586,5.717272556,5.00430941,5.189099909,6.202515092,5.408056105,5.478592755,5.506017173,7.099011052,7.488326806,7.475546582,7.255498631,8.673062425,9.177613665,9.995517232,10.44600976,10.25955069,10.76916868,10.62864781,10.66171573,10.14566949,9.924271389,13.10326641,9.58691606,10.87197187,11.99807853,14.72052763
CO2,PER,Peru,17.41612322,17.37888385,17.39420543,18.43012638,19.98798984,20.38171949,20.82941164,20.52461049,20.61880156,21.51080983,22.6288299,23.39246725,22.9951301,19.50904715,20.23988159,19.55112856,21.28556421,23.01668712,23.30576059,21.0034592,20.84259281,20.23681274,21.11081799,22.21138843,22.78568004,25.88678278,28.44680962,28.36898552,27.27244396,29.31260657,28.98406072,26.93628233,28.09880551,27.54997077,31.81697211,31.83575393,31.48535187,34.37091707,38.9890469,41.9694785,45.84142999,49.17268248,49.11352559,50.31573234,53.24337196,54.89232961,57.49119064,55.20613944,55.33734642,58.15951177,47.51799559,53.26872944,57.0112667,58.40336278
CO2,PHL,Philippines,26.55986501,26.81379137,27.77024087,31.45345584,29.94705553,32.90434382,32.79246089,35.75445273,36.82604595,39.60272708,35.67720114,33.93446322,34.1306619,36.58342503,32.32829349,32.08488659,30.17822153,36.84254937,38.44615513,39.83046966,42.57681033,42.83228016,46.62315821,50.27794292,54.22572227,65.39552857,68.57806467,76.84460169,75.57042562,73.97734119,74.24599378,71.67268371,72.92133052,74.75613205,75.66784455,78.86413644,70.95223249,76.93973562,77.74007142,78.62358697,84.94534303,84.56417955,89.47835878,97.46231299,103.9890348,113.1618503,121.2734458,135.6223757,141.3123283,147.8970664,135.80019,145.5867491,150.6387469,161.2883425
CO2,PLW,Palau,1.99478089,1.994781163,1.994781473,1.994781777,1.994782014,1.994782141,1.994782152,1.994782058,1.994781945,1.9947819,1.99478201,2.024847966,2.010350821,2.087029492,2.308148722,1.867747035,2.036020372,2.134385934,2.042949903,2.133394668,2.155947217,2.139878302,1.955837034,2.001674776,2.995828442,2.349726954,2.211574491,2.518158049,2.278752326,2.419909722,2.1219607,2.363556717,1.444089653,1.718109343,1.521831069,1.735182559,1.697748921,1.383644949,1.3977888,2.173790289,2.110713424,2.369689759,3.603936928,1.824329009,1.267704134,1.195344771,1.144349973,1.196334496,1.230501312,1.268288787,1.276354865,1.328964138,1.398114874,1.439590374
CO2,PNG,Papua New Guinea,1.129482471,1.1296322,1.204489859,1.448892617,1.778008074,1.468861652,1.447335546,1.528257004,1.516658643,1.62977643,1.754978838,1.737023338,1.71125615,1.692235671,1.76174255,1.948521448,1.731598715,2.201851872,2.06971479,2.046115777,2.164975267,2.218677238,2.509404227,2.562913122,2.553863815,2.477003613,2.540756152,2.665308654,3.321140039,2.716725323,2.945453342,3.583480277,4.106785825,4.528935788,4.818577361,5.229458277,5.317093967,5.283464735,5.101506892,4.949701547,4.23093861,4.468561124,4.260102612,4.575667354,5.536862974,5.972925635,6.619970276,6.504533491,6.760347499,7.132751005,5.963056618,5.558267993,5.812605711,5.951817103
CO2,POL,Poland,309.121845,317.5769884,330.9032987,348.5910199,361.758318,376.9745975,401.7116455,416.3187596,444.2170873,444.8393838,456.3086843,418.9672472,425.2051738,429.1761322,444.4871296,454.6350656,462.2466903,478.2048112,468.0135224,447.1089,371.5252294,369.225391,360.3152331,360.7566287,354.652707,356.4344707,372.4395383,362.6578301,334.0577764,324.6421447,313.0177131,309.7497561,302.5031827,315.2933362,317.4756115,317.0781656,330.7298648,330.2791205,324.5561748,311.3426608,329.3638282,326.9131428,319.7014517,315.0690888,302.5461214,305.7471358,316.70493,330.1993642,329.5644446,312.0828969,296.8821457,323.8497398,317.2918658,286.9067825
CO2,PRI,Puerto Rico,29.44850181,31.75091033,38.86719376,43.10558405,40.87395184,38.03298521,41.69206238,46.852339,47.44451203,40.42568627,33.1818061,28.44703381,21.60787354,21.99625902,19.73526831,17.25991844,21.41008366,19.13939416,22.34092246,23.41373965,19.01875235,19.53021194,20.25538455,20.76879323,21.40895605,21.866191,22.17960321,22.79785568,23.18649382,25.14802405,25.18401719,24.86321791,20.14363089,26.13418764,26.18256714,26.3122652,16.96841981,17.957572,15.39662286,13.97280225,13.43369977,11.6672557,11.33751274,10.9381909,11.51157009,12.09707828,11.34927585,11.62984074,13.69697486,12.60323048,12.48953462,12.65394507,12.6334284,13.81529408
CO2,PRK,North Korea,75.98062438,76.32439929,79.29903458,81.03219673,84.13453639,87.85321412,93.13348266,98.33612968,103.6661703,111.9706135,117.8675775,120.9784923,126.521143,131.0535402,135.640443,140.0487673,138.3675931,133.2464482,136.6391458,137.6864102,131.9645139,126.9156058,112.2442852,104.0070202,95.19012406,89.10093356,79.05797942,76.67196625,62.86857327,68.56635562,73.80633305,76.67302431,73.44308578,74.98205252,76.52456622,79.73742539,81.24853073,67.98564812,74.45763642,71.6501753,69.02161829,50.90774367,49.1096908,37.9830594,41.68308838,32.73927676,36.09750608,73.59847726,66.42703749,73.37912728,69.08075866,57.27447387,59.46522601,64.27451018
CO2,PRT,Portugal,16.64051237,17.79936552,18.19512698,20.35807685,20.41932029,21.99760119,23.30631733,23.09185369,23.96182681,26.7310248,28.37029255,30.05494415,31.93351318,30.98157184,30.26992735,28.83291065,32.94207942,33.04125119,34.09128742,42.56684716,44.03971407,45.48287809,49.17987778,48.14147792,49.57563845,52.97552004,51.27309101,53.76035837,58.18495286,64.90328141,64.41165771,63.6619615,67.89823734,62.96247266,64.72108827,67.98584812,63.09662117,61.48877769,59.40884361,58.6380605,53.39588599,51.54490293,49.92828606,48.29340177,47.82250584,51.876358,50.68002029,55.30360062,51.27068122,46.67764675,40.92632335,39.16272218,39.49867576,36.17134971
CO2,PRY,Paraguay,0.632330808,0.643160483,0.700355769,0.77399054,0.748755043,0.803248918,0.892472646,1.270556578,1.526793334,1.462340268,1.495800766,1.444640088,1.431009331,1.393687432,1.531143194,1.528385073,1.632070219,1.814783845,2.047918825,2.048931713,2.181002726,2.131059179,2.55437097,2.911763364,3.392552577,3.850669838,3.798962576,4.207490196,4.408315732,4.412840455,3.638760497,3.775307057,3.952216103,4.07825229,4.125369047,3.802741533,4.097930725,3.891779001,4.547050083,4.690843136,5.220709203,5.426516166,5.386535228,5.613832231,5.930070368,6.640234281,7.49177001,8.447143385,8.719573197,8.496866741,7.940013014,8.9595064,8.178669015,8.25393827
CO2,PYF,French Polynesia,0.141537282,0.141572712,0.150945803,0.181511602,0.222666748,0.184039685,0.181365714,0.191498807,0.190066331,0.204222357,0.219887059,0.332953698,0.42738429,0.562967833,0.753105247,0.722239893,0.793933175,0.903919474,0.897110219,0.870946336,0.852683276,0.884451979,0.914201922,0.92626908,0.753365813,0.713230871,0.706490143,0.743066643,0.764682088,0.764449161,0.718501818,0.840812297,0.889070363,0.93383798,0.882910343,0.940895274,0.885175057,0.947970513,0.969553232,0.933768526,0.989367466,0.956794935,0.924283152,0.993420714,0.983057681,1.005329585,1.007516398,1.005090912,1.050465426,1.084042072,1.099812926,1.153292252,1.217310454,1.258990011
CO2,QAT,Qatar,14.70095745,18.29655433,22.02149489,24.67139291,20.81388145,19.91778344,18.64177489,16.69206895,18.79959767,17.59728693,14.56477985,11.82769469,12.64123543,11.34488152,16.34864133,15.45142547,16.23221108,16.39819604,16.7537571,17.50271339,16.98164535,18.02666443,18.97355744,19.47055988,20.50597978,20.98010896,22.78339879,27.8971915,30.04066292,32.53208721,31.75183788,32.4292738,36.19983994,38.26879625,41.16877576,43.55906059,48.98592895,56.14638599,61.85684705,63.97195427,72.20910465,83.18195236,92.31993347,102.1324924,110.7638317,114.0831169,114.0537086,114.1047035,114.8947319,117.6741931,115.290732,117.9659696,118.7298076,127.9078898
CO2,REU,Réunion,0.367720342,0.370818772,0.374730166,0.387865868,0.413076793,0.425738341,0.441683638,0.4556705,0.449101136,0.521675297,0.505917487,0.494253489,0.505388367,0.625783142,0.674981095,0.67367157,0.68650424,1.02712688,1.105087597,1.083846855,0.922371853,1.286339442,1.154708676,1.365989945,1.406395725,1.417792603,1.460071883,1.450626844,1.90662948,1.958430526,2.050195651,2.070627281,2.189277027,2.254260304,2.468214574,2.372554292,2.294805371,2.160768062,2.355431282,2.476260678,2.653114535,2.557962664,2.593394599,2.60512168,2.585749,2.558076364,2.570201259,2.569656717,2.573047839,2.567351968,2.55310505,2.557807094,2.557816422,2.570714629
CO2,ROU,Romania,126.8685624,127.4652937,133.0815274,145.2311429,147.1690537,159.0601694,174.8567492,182.9396125,198.3157584,203.3122681,200.8127185,201.6928267,200.5604891,202.559884,200.1782673,199.1838441,204.8942803,212.2547217,216.4218806,214.9086729,187.7468288,152.0058842,138.3577527,131.0985929,128.1483579,133.3976217,136.5488455,124.3646366,108.9869408,93.19843414,97.41756681,104.4026919,103.3994112,107.7598593,105.5726903,104.4829574,110.8346122,107.0814382,105.361741,85.68476075,83.33663613,89.81168221,87.62677857,79.51957404,78.97913811,80.29139733,78.69459841,81.78558084,82.98972894,81.15247325,75.7039904,80.40741827,75.98179084,70.77330856
CO2,RUS,Russia,1307.991798,1308.974669,1377.09034,1460.888919,1536.304207,1620.822372,1681.834112,1719.568143,1841.685434,1867.646909,1929.311384,1923.541791,1951.446042,1985.113299,2020.414828,2059.489956,2126.782273,2189.163867,2241.071665,2252.950483,2436.259192,2393.527287,2200.830266,2008.749409,1811.12056,1765.18975,1724.233106,1604.84457,1611.104597,1660.905162,1681.143928,1684.262541,1675.280584,1737.23787,1738.849795,1739.278255,1776.17296,1779.004577,1764.309965,1662.056603,1746.848095,1832.562025,1819.750137,1764.193795,1750.143971,1757.057422,1734.560188,1763.152772,1841.441652,1909.81658,1828.796717,1957.927364,2025.143611,2069.50201
